"COUN_NAME","MPO","TAZ","L_D_RE_Ar","M_D_RE_SF_Ar","M_D_RE_MF_Ar","H_D_RE_Ar","MU_Ar","COM_Ar","INS_Ar","OF_Ar","IND_Ar","Other_Ar","AG_Ar","FO_Ar","PA_Ar","LDHH","MDSFHH","MDMFHH","HDHH","MUHH","TSFHH","TMFHH","COM_EMP","INS_EMP","OF_EMP","IND_EMP","Other_EMP","AG_EMP","MU_EMP","JUR","HH","TOT_EMP","res_total_Ar","Parcel_ACR_Ar","TAZ_ACRES_Ar","T_EMP_AR_Ar","TOT_POP"
"Chesterfield","Tri-Cities",946,248.8968,0,0,0,0,0,0,0,0,0,0,124.0080981,0,608,0,0,0,0,608,0,0,0,0,0,0,0,0,"Chesterfield",608,9,248.8968,366.8249,400.5786,1.06,1666
"Chesterfield","Tri-Cities",947,214.9655,0,0,0,0,0.3205,0,0,0,0,0,75.0507552,0,496,0,0,0,0,496,0,55,0,0,0,0,0,0,"Chesterfield",496,55,214.9655,284.1668,307.7045,0.3205,1349
"Chesterfield","Tri-Cities",948,156.448475377882,0.469124578117958,0,0,0,0.570670008324271,13.4239299876757,0,0,0,0,70.74427947,0,242,1,0,0,0,243,0,5,116,0,0,0,0,0,"Chesterfield",243,121,156.917599956,239.1165,275.6287,13.994599996,608
"Chesterfield","Tri-Cities",949,218.6036036387,0,0,12.6382963613002,0,0,315.014834791329,0,0.228365196671171,0,0,77.40145311,0,564,0,0,33,0,564,33,0,13,0,0,0,0,0,"Chesterfield",597,13,231.2419,617.7166,697.4756,315.243199988,1495
"Chesterfield","Tri-Cities",950,195.043575847866,0,0,14.4714241121343,0,7.44833835554552,10.0613616414545,0,0,0,0,93.19716091,14.15685649,314,0,0,23,0,314,23,71,97,0,0,0,0,0,"Chesterfield",337,168,209.51499996,331.8288,358.694,17.509699997,1231
"Chesterfield","Tri-Cities",951,355.3723,0,0,0,0,0,2.501,0,0,0,0,209.0805678,0,1137,0,0,0,0,1137,0,0,17,0,0,0,0,0,"Chesterfield",1137,17,355.3723,560.7839,627.5544,2.501,2980
"Chesterfield","Tri-Cities",952,79.9452,0,0,0,0,0,0,0,0.7419,0,0,113.87067,0,204,0,0,0,0,204,0,0,0,0,8,0,0,0,"Chesterfield",204,8,79.9452,192.0178,221.5693,0.7419,516
"Chesterfield","Tri-Cities",953,52.6961813864857,0,0,3.76081861151426,0,5.55548119052476,6.27683243093245,0,14.0966863755428,0,0,12.96251942,0,268,0,0,19,0,268,19,5,5,0,12,0,0,0,"Chesterfield",287,22,56.456999998,94.2786,114.4721,25.928999997,741
"Chesterfield","Tri-Cities",954,9.0596,0,0,0,0,0,111.624,0,0,0,0,28.54642442,0,142,0,0,0,0,142,0,0,870,0,0,0,0,0,"Chesterfield",142,870,9.0596,148.18,166.7033,111.624,3224
"Chesterfield","Tri-Cities",955,66.0536678024829,0.356432201517097,0,0,0,4.78185926594193,132.647799151869,1.68056719266209,0.294274422527194,0,0,80.58721068,0,614,3,0,0,0,617,0,17,465,6,1,0,0,0,"Chesterfield",617,489,66.410100004,280.1917,309.439,139.404500033,1612
"Richmond","Richmond",10,70.3919489,0,0.135607104,21.525944,0,0.906,174.9104,0,0.4561,0,0,0.027542229,5.992988559,470,0,1,144,0,470,145,2,291,0,1,0,0,0,"Richmond",614,293,92.053500004,273.8666,306.3444,176.2725,1448
"Richmond","Richmond",13,4.07866684171887,0,0.605603848654481,44.7960661960403,11.8410880750941,14.0406722480994,0.213921372906641,14.6868783407413,90.4463399611586,0,0,0.68909239,0.236020066,356,0,53,3908,1573,356,3961,391,6,409,2518,0,0,330,"Richmond",5890,3653,67.514114801,155.6295,210.4821,131.228899998,11842
"Richmond","Richmond",14,0,0,0,0,0,9.06115303369449,0,0.24749811054128,78.1417488507642,0,0,0,2.70306586,0,0,0,0,0,0,0,158,0,4,1364,0,0,0,"Richmond",494,1527,1.78,90.0834,105.5494,87.450399995,1052
"Richmond","Richmond",15,0,0,0,0,0,14.5544811342445,6.78615924394235,0,69.9097596228132,0,0,0,5.48059485,0,0,0,0,0,0,0,240,112,0,1154,0,0,0,"Richmond",229,1506,1.78,94.291,104.2637,91.250400001,508
"Richmond","Richmond",16,0,0,0,5.927,0,3.33682905,0,0.724992941,81.52767801,0,0,0,4.993054221,0,0,0,176,0,0,176,87,0,19,2130,0,0,0,"Richmond",176,2236,5.927,95.4195,122.2271,85.589500001,375
"Richmond","Richmond",17,26.78416025,0,2.582461266,0.411838106,0.1647,1.8438,20.5012,2.4526,0.4095,0,0,0,0.587201199,161,0,16,2,1,161,18,66,729,87,15,0,0,6,"Richmond",180,902,29.943159622,55.5686,74.554,25.3718,427
"Richmond","Richmond",18,17.8373927099447,0,0.787257133457725,5.56999797692354,1.19430798963927,1.36724082269471,55.8733266147901,17.0719853390323,50.7578392348436,0,0,0.05998312,0,331,0,15,103,23,331,118,16,656,200,596,0,0,14,"Richmond",472,1482,25.434689955,148.1839,199.1173,126.264700001,1837
"Richmond","Richmond",19,25.12170878,0,1.258257693,2.518275188,1.460831107,18.66520831,4.852632065,12.79047461,30.00195391,0,0,0.166436772,2.751610721,333,0,17,33,19,333,50,196,51,135,316,0,0,15,"Richmond",403,713,30.359072768,96.9433,137.9472,67.771100002,961
"Richmond","Richmond",20,82.80543494,0,9.503239512,2.961983343,0.8325,4.6052,5.3331,0,0,0,0,0.061103518,3.695260494,640,0,73,23,6,640,96,51,59,0,0,0,0,9,"Richmond",743,120,96.103157795,109.2129,159.1034,10.7708,1768
"Richmond","Richmond",21,132.1363893,0.595016059,18.36507666,2.363175792,1.2047,4.9164,9.6288,1.1105,0.4647,0,0,0.34203371,17.97211652,864,4,120,15,8,868,135,42,82,9,4,0,0,10,"Richmond",1011,148,154.664357811,188.2951,254.7974,17.3251,2389
"Richmond","Richmond",22,81.7141328532158,0.147854036871277,4.9580860763836,0,1.087821414,1.822200899,1.373447634,0.064430053,0,0,0,0.284492389,0.118256988,613,1,37,0,8,614,37,55,41,2,0,0,0,33,"Richmond",660,131,87.909009218,90.1371,130.2534,4.3479,1555
"Richmond","Richmond",23,98.20087391,0,14.55233483,0.778279874,0.3229,1.5852,0.1188,0.1096,0.8852,0,0,0.001143231,6.814395518,647,0,96,5,2,647,101,33,2,2,18,0,0,7,"Richmond",750,63,113.854388614,122.7007,177.2234,3.0217,1768
"Richmond","Richmond",24,84.97038068,0.139617099,13.77232325,8.882494326,0.35546437,2.83901411,7.637283017,0.099317985,44.29082052,0,0,0.943069776,0.475241694,522,1,85,55,2,523,140,14,37,0,213,0,0,2,"Richmond",664,266,108.120279725,163.3783,212.1133,55.221900002,1615
"Richmond","Richmond",25,69.5124949628865,0.296688252637521,7.07652857278091,27.8550882066951,0,44.3135550787341,17.0097630456592,2.04436379461698,28.6786180819896,0,0,6.322030943,17.30986723,701,3,71,281,0,704,352,347,133,16,224,0,0,0,"Richmond",1056,720,104.740799995,212.3792,270.119,92.046300001,2494
"Richmond","Richmond",26,74.74337093,0,18.09156436,4.189387264,1.9102,2.2247,3.3329,0,14.3424,0,0,0.179014409,22.4990878,489,0,118,27,12,489,145,8,12,0,51,0,0,7,"Richmond",647,77,98.934522554,140.9732,184.3055,21.8102,1526
"Richmond","Richmond",27,69.6873559706166,0,10.0975238797057,8.18272014767766,0,0,12.506381159518,0,3.392618842482,0,0,19.77793116,32.65695281,398,0,58,47,0,398,105,0,84,0,23,0,0,0,"Richmond",502,107,87.967599998,154.4114,188.9233,15.899000002,1202
"Richmond","Richmond",28,60.47931051,0,11.76331342,2.528589978,0.3635,0.3108,0.7837,0,30.8334,0,0,0,0,424,0,83,18,3,424,101,1,1,0,58,0,0,1,"Richmond",527,61,75.134713908,106.5751,160.5365,32.2914,1242
"Richmond","Richmond",30,91.773812241104,0,0.164535904540439,42.4377877125806,1.799092586,12.44838225,1.254195349,0,22.74682982,0,0,0,14.22564499,543,0,1,251,11,543,252,29,3,0,52,0,0,4,"Richmond",806,88,136.176021485,183.8108,245.7303,38.248500005,1901
"Richmond","Richmond",31,34.87863831,0,0.303666107,8.753995581,0,0.3559,1.0549,0,0,0,0,0.138816362,0,279,0,2,70,0,279,72,4,11,0,0,0,0,0,"Richmond",352,15,43.936299998,45.2159,62.0437,1.4108,829
"Richmond","Richmond",32,5.28806110519537,0,0,21.3323388928046,0,0,2.503,0,0,0,0,0.618129561,0.62888367,97,0,0,391,0,97,391,0,36,0,0,0,0,0,"Richmond",488,36,26.620399998,29.7505,40.7824,2.503,1153
"Richmond","Richmond",33,0.176095921061886,0,0,17.4409040799381,0,1.5309,0,1.9881,3.2802,0,0,0.801391648,6.596891073,4,0,0,438,0,4,438,23,0,29,48,0,0,0,"Richmond",442,100,17.617000001,30.8444,42.3175,6.7992,1038
"Richmond","Richmond",34,5.24506255343198,0,0.195092109118862,32.3151017215905,0.508761779262989,0.92409467557844,2.20414393550004,0.0868079378396553,5.76579167181887,0,0,2.967169127,0,99,0,4,612,10,99,616,15,36,1,94,0,0,8,"Richmond",725,155,38.285232891,45.6702,62.8934,9.4896,1687
"Richmond","Richmond",35,4.151594481,0,0.300345209,7.292997774,0.071405563,1.808805504,0.322086829,0.899019402,2.065682701,0,0,0.624585668,20.99675037,74,0,5,131,1,74,136,53,9,26,61,0,0,2,"Richmond",212,152,11.816343027,37.2313,51.1656,5.166999999,500
"Richmond","Richmond",36,0,0,0,0,6.801453432,9.454030286,9.95710348,0.976100208,57.39491259,0,0,0,1.205600194,0,0,0,0,171,0,0,20,21,2,120,0,0,14,"Richmond",171,177,6.801453432,85.6592,138.9068,84.583599996,383
"Richmond","Richmond",37,42.93703177,0,0.206599307,51.15682621,1.097,0.981,12.9981,0,3.5669,0,0,0.289653947,0,494,0,2,588,13,494,590,9,119,0,33,0,0,10,"Richmond",1097,170,95.397457287,112.64,153.4488,18.643,3326
"Richmond","Richmond",38,34.54127628,0,1.836561662,4.971539603,0.3122,0.6197,0.9284,0,0,0,0,0.531542303,6.222447925,369,0,20,53,3,369,73,2,3,0,0,0,0,1,"Richmond",445,6,41.661577545,49.4378,71.3197,1.8603,1047
"Richmond","Richmond",39,0,0,0,2.0169,0,0,33.3055,0,0,0,0,0,0,0,0,0,45,0,0,45,0,168,0,0,0,0,0,"Richmond",45,168,2.0169,35.2724,40.877,33.3055,107
"Richmond","Richmond",40,8.66195168,0,1.72271443,12.21754476,0.3401,0.3266,0.6827,0,0,0,0,0.184209458,0,68,0,13,95,3,68,108,2,4,0,0,0,0,2,"Richmond",179,7,22.94231087,23.9583,36.5841,1.3494,421
"Richmond","Richmond",41,78.48799961,0,2.440281675,4.199863256,0.427627839,1.34100769,3.880662549,0.488701922,0,0,0,1.011186079,0.966860603,547,0,17,29,3,547,46,46,134,17,0,0,0,15,"Richmond",596,212,85.55577238,92.2365,144.6932,6.138,1409
"Richmond","Richmond",42,42.26577456,0,0.179905311,38.82684631,0.109,3.6247,18.0858,0,0,0,0,0.368723115,0,367,0,2,337,1,367,339,26,128,0,0,0,0,1,"Richmond",706,155,81.381526181,102.9613,144.6755,21.8195,1661
"Richmond","Richmond",43,0,0,0,12.7146598618968,1.09328598307825,32.6677408017705,25.3101615448498,40.2635575923695,23.814054079932,0,0,0.26611136,0,0,0,0,1049,108,0,1049,857,664,1056,625,0,0,29,"Richmond",1157,3230,14.018894842,130.4298,153.9265,123.148800002,2253
"Richmond","Richmond",44,10.5011306804441,0,0,7.02821559613577,0.499088041059951,31.8561195426452,13.9143545459357,2.99832891681267,64.1083089535464,0,0,0.415527392,0.094920603,486,0,0,325,26,486,325,381,166,36,766,0,0,6,"Richmond",836,1355,18.082152904,129.2926,160.6933,113.3762,1613
"Richmond","Richmond",45,33.41027896,0.1671514,4.259197271,10.66207553,2.3263,9.478,19.4968,0.6047,6.7743,0,0,0.532153493,6.785380556,898,4,114,287,63,902,401,123,252,8,88,0,0,30,"Richmond",1366,500,50.825003161,93.5239,144.6551,38.6801,3711
"Richmond","Richmond",46,9.06514344436478,0.605434535186117,4.03910110788686,2.02279357306095,1.38559232686748,1.04942585715163,4.1801936612463,0.123306747198664,0.190181407535924,0,0,3.074285484,4.428559647,271,18,121,60,42,289,181,22,86,3,4,0,0,28,"Richmond",512,142,17.149952569,28.8676,45.6005,6.9287,794
"Richmond","Richmond",47,7.86070347539123,0.077028018562289,0.853367898302875,5.07604154833141,3.24176013867808,0,1.05008139551013,0.503658465811791,0,0,0,0.41717878,0.141251158,242,2,26,156,104,244,182,0,17,8,0,0,0,51,"Richmond",531,76,17.253032608,16.9437,26.9157,4.7955,953
"Richmond","Richmond",48,6.12920227050385,0.53724353470946,3.74178031497244,2.41601887172161,3.03277993421053,2.22695674342105,0.129112006578947,0.332245559210526,0.368905756578947,0,0,0,0,226,20,138,89,114,246,227,277,16,41,46,0,0,377,"Richmond",586,758,15.926055022,18.2779,29.6768,6.09,916
"Richmond","Richmond",49,4.0992123518516,0,0,0,2.47162906710276,0.770928644525608,0.195162343574427,6.11497994479721,0,0,0,1.648973745,0.836155975,118,0,0,0,80,118,0,62,16,493,0,0,0,199,"Richmond",198,770,6.853242283,14.4075,27.2516,9.5527,424
"Richmond","Richmond",51,0,0,0,0,0,0.0199387943506378,12.9261078036817,2.08355339896765,0,0,0,0.807560908,0,0,0,0,0,0,0,0,0,132,21,0,0,0,0,"Richmond",0,153,1,15.6571,27.0385,15.029599997,0
"Richmond","Richmond",54,0,0,0,0,0,25.7096902313424,0,1.67830976765759,0,0,0,0,1.103783989,0,0,0,0,0,0,0,16108,0,1051,0,0,0,0,"Richmond",2,17159,1,14.8017,19.9124,27.387999999,14
"Richmond","Richmond",58,0,0,0,4.05770700112842,3.16051891878354,0.870673873774597,0,2.40184504500894,21.5669621624329,0,0,0,0,0,0,0,184,161,0,184,10,0,27,241,0,0,35,"Richmond",345,313,7.609315205,30.7568,52.5314,28,575
"Richmond","Richmond",59,14.45399049,0,3.937663032,27.01132741,1.7491,2.0683,1.4943,0.2075,0.4864,0,0,0.750834468,6.612792554,395,0,108,738,48,395,846,44,32,4,10,0,0,37,"Richmond",1289,127,47.152080932,58.0312,79.5001,6.0056,1948
"Richmond","Richmond",60,13.05173657,0.141758142,1.187117046,2.814328688,1.19527457,2.569093406,1.380264847,0,0.153067177,0,0,0.773539398,0,205,2,19,44,19,207,63,19,10,0,1,0,0,9,"Richmond",289,39,18.390215016,21.9627,33.1933,5.2977,675
"Richmond","Richmond",61,15.44219428,0.05816752,3.221372671,0.920934444,1.3303,1.3357,1.6905,0.815,0.1625,0,0,0.469641257,1.207970138,348,1,73,21,30,349,94,31,39,19,4,0,0,31,"Richmond",473,124,20.972968915,26.1587,44.4996,5.334,741
"Richmond","Richmond",62,26.24885585,0.396011572,0.851050903,3.018804907,0.5095,1.2345,9.6704,1.2755,3.2574,0,0,0.209259617,2.344587451,258,4,8,30,5,262,38,19,147,19,50,0,0,8,"Richmond",305,243,31.024223232,48.6915,69.891,15.9473,715
"Richmond","Richmond",63,46.09349912,0.264253876,1.067847257,1.896271919,1.776757074,4.6411123,4.050053097,4.719077528,0,0,0,2.440024699,0,276,2,6,11,11,278,17,346,302,352,0,0,0,133,"Richmond",306,1133,51.098629246,64.2837,92.2127,15.186999999,715
"Richmond","Richmond",64,101.901018788805,0,4.31405088311459,19.2043265686084,0.3689,0.582,1.9196,0,124.2589,0,0,11.40042832,255.0249336,1043,0,44,196,4,1043,240,0,0,0,14,0,0,0,"Richmond",1287,14,125.794165313,513.8995,581.973,127.1294,3009
"Richmond","Richmond",65,22.9722186669505,0,4.52095627933123,3.05100336564814,0.6927,0.8632,2.2463,0,0,0,0,0.588811235,0,459,0,90,61,14,459,151,19,50,0,0,0,0,15,"Richmond",624,85,31.237322104,34.3585,54.2187,3.8022,1010
"Richmond","Richmond",66,48.86362037,0.086211768,4.812532497,3.542749105,0.8272,0.9011,5.5896,0,0,0,0,0.477578287,4.769745637,488,1,48,35,8,489,83,9,56,0,0,0,0,8,"Richmond",580,73,58.13231374,69.3973,101.9016,7.3179,1427
"Richmond","Richmond",67,32.76578567,0.247122682,6.235436614,8.735499454,0.8792,1.2038,5.6348,0,0,0,0,0.197242702,0,365,3,69,97,10,368,166,16,76,0,0,0,0,12,"Richmond",544,104,48.86304442,55.5063,83.9113,7.7178,1274
"Richmond","Richmond",68,88.566562667848,0,1.48641061239763,36.7567310272838,0.5375,6.4145,3.4547,0.7837,2.1558,0,0,7.219763784,13.15562467,547,0,9,227,3,547,236,27,14,3,9,0,0,2,"Richmond",787,56,127.350944297,158.3208,207.4096,13.3462,1848
"Richmond","Richmond",69,62.2646706496556,0,1.10617713170109,0,4.97984619553521,9.28225257736657,0,5.89100122609822,0,0,0,0.825222334,0.000288698,486,0,9,0,39,486,9,433,0,275,0,0,0,233,"Richmond",534,941,68.359900113,83.4034,122.8688,20.153099999,1099
"Richmond","Richmond",70,36.21254391,0,2.23087992,2.571893328,2.1097,7.8422,9.3987,3.6421,0.1585,0,0,0,3.707769217,248,0,15,18,14,248,33,272,326,126,5,0,0,73,"Richmond",295,802,43.125017158,67.608,98.2702,23.1512,605
"Richmond","Richmond",71,4.14840332907785,0,2.1295636359031,3.29867483092944,4.81471447360123,0.355407061076361,4.88058992323172,6.73581478205033,0.675573760040362,0,0,0.387372081,0,152,0,78,121,197,152,199,21,286,395,40,0,0,282,"Richmond",548,1023,14.961719762,26.1412,40.3984,17.4621,1120
"Richmond","Richmond",77,0,0,0.0548355475089359,0.646100716763627,3.87208958677686,0.948665454545455,0,1.23924495867769,0,0,0,0.350364847,0.485369721,0,0,5,59,382,0,64,91,0,119,0,0,0,373,"Richmond",446,583,4.892191176,7.4853,11.4663,6.06,749
"Richmond","Richmond",84,10.3282634405062,0.609754281237365,1.32739416845881,6.68043714866105,5.9977482514299,1.69999040463069,5.91361612454904,9.33856582519829,6.04527939319207,0,0,0.639144889,4.556901637,516,30,66,334,326,546,400,31,106,168,109,0,0,108,"Richmond",1272,522,25.46642291,51.1104,76.2514,28.995199999,2052
"Richmond","Richmond",85,18.1427112915738,0.994259869387729,3.19958566944673,0.996243169591715,0,0.2942,5.9272,0,11.9013,0,0,1.532514482,49.92718782,234,13,41,13,0,247,54,0,9,0,19,0,0,0,"Richmond",301,29,23.3328,91.9352,112.5456,18.1227,705
"Richmond","Richmond",86,9.10172866869441,0.232418519366772,0,1.72318880662061,0.268485008032866,1.32640660957223,0,1.7539677248256,79.1575406545693,0,0,13.69706743,0,1050,27,0,199,138,1077,199,6,0,8,365,0,0,1,"Richmond",1414,380,12.25377988,97.8104,113.8866,82.506399997,3269
"Richmond","Richmond",87,16.6717,0,0,0,0,0,3.3504,0,6.5487,0,0,0,52.04166484,117,0,0,0,0,117,0,0,0,0,0,0,0,0,"Richmond",117,0,16.6717,77.7725,102.3335,9.8991,276
"Richmond","Richmond",88,90.2954043840387,0,0.514393800536501,15.7136847787987,0.404853045034367,3.24153589253594,0.742960610183919,0,0.229750452245775,0,0,1.675904111,14.21024799,532,0,3,93,2,532,96,21,5,0,1,0,0,3,"Richmond",630,30,106.929052544,125.2249,168.2265,4.6191,1540
"Richmond","Richmond",89,132.5840466,0,0.095362758,8.884897946,0.391178889,1.046145843,3.137636959,0.548290901,22.92944741,0,0,0,0.567219472,594,0,0,40,2,594,40,7,20,3,146,0,0,2,"Richmond",636,179,141.955486193,169.6257,220.9199,28.052700002,1500
"Richmond","Richmond",90,71.09664847,0.142959164,0.31869237,0,0,0,1.2159,0,0,0,0,0,1.268922609,470,1,2,0,0,471,2,0,8,0,0,0,0,0,"Richmond",473,8,71.558300004,73.6632,109.051,1.2159,973
"Richmond","Richmond",91,49.77456273,0,5.038337271,0,0,0.3566,1.4201,0,0,0,0,0,1.551530108,383,0,39,0,0,383,39,16,63,0,0,0,0,0,"Richmond",422,79,54.812900001,57.861,88.9032,1.7767,866
"Richmond","Richmond",92,28.5870222152342,0,2.23137987126792,19.5489979094979,0,0.226860679110136,1.62917005310898,1.96762331697715,1.53064595080373,0,0,0.018296631,0.806823456,349,0,27,239,0,349,266,5,33,40,31,0,0,0,"Richmond",615,108,50.367399996,55.0469,82.9658,5.3543,1266
"Richmond","Richmond",93,30.2490655560196,0.466252257327648,13.3699735459256,15.188234062697,0.260681856950895,0.165580683752848,9.97126054283116,0,1.8803769174651,0,0,0.02679309,10.91082087,606,9,268,304,5,615,572,3,158,0,30,0,0,4,"Richmond",1192,194,59.535093338,80.5958,124.0703,12.277900001,2251
"Richmond","Richmond",94,8.42004072195496,0.169198981154578,5.23817416945635,8.52186867957855,1.3791,2.064,0.4512,0.7095,0.0085,0,0,0.086741596,1.68394851,271,5,169,275,45,276,444,89,20,31,0,0,0,60,"Richmond",765,200,23.731294344,28.1117,43.9988,4.6123,1422
"Richmond","Richmond",95,26.80811576,0.341770037,13.0697752,4.844475678,0.7097,1.2916,29.1092,0.5944,0,0,0,0,0,563,7,274,102,15,570,376,43,980,20,0,0,0,24,"Richmond",961,1067,45.773836675,75.9423,106.023,31.7049,1784
"Richmond","Richmond",96,22.05112066,0.673729783,9.33949998,8.581222113,1.877,1.8158,5.0675,0.6657,0,0,0,0,5.027679612,517,16,219,201,44,533,420,54,152,20,0,0,0,56,"Richmond",996,282,42.522572536,54.2589,83.9218,9.426,1850
"Richmond","Richmond",97,14.0943364222912,0.499247751189078,10.2248347481308,5.26715050465529,1.02271731272795,0.175869713426953,6.80333304761821,0.548668955610513,1.17621097161637,0,0,0,0,367,13,266,137,27,380,403,4,141,11,24,0,0,21,"Richmond",810,202,31.107892572,39.0929,59.8031,9.726800001,1505
"Richmond","Richmond",98,28.5020922,0.215455509,7.492488172,1.215632283,0.4508,0.0928,1.5701,0.4648,0,0,0,0,0,538,4,141,23,9,542,164,5,78,23,0,0,0,22,"Richmond",715,128,37.876468164,39.4214,60.0814,2.5785,1330
"Richmond","Richmond",99,27.17707612,0.788000653,10.31936291,7.607319657,0.5542,0.1146,4.588,0,0,0,0,0,1.399530957,702,20,267,197,14,722,464,9,361,0,0,0,0,44,"Richmond",1200,414,46.44595934,51.5404,77.0774,5.2568,2231
"Richmond","Richmond",101,0,0,0.396170707431588,1.82132822489371,5.81135822328932,3.47462852088204,8.20541809565932,0.90117424232851,0.609820917840821,0,0,0.233691765,1.029732177,0,0,25,114,381,0,139,96,228,25,17,0,0,161,"Richmond",520,527,8.304327794,22.3117,31.53,19.0024,831
"Richmond","Richmond",102,0.10353784132359,0,0.0270336651116222,1.76977473837455,6.13504144213204,0.634004518390677,0.235867848518529,3.08713336530682,0.152152826651934,0,0,4.794299145,0,8,0,2,135,486,8,137,32,12,155,8,0,0,309,"Richmond",631,516,8.246582363,16.4547,23.3581,10.244200001,991
"Richmond","Richmond",104,0.17318670049136,0,0,0,2.80498474051856,0.827516560604218,0,3.77879869887722,0,0,0,0,0,9,0,0,0,167,9,0,86,0,392,0,0,0,291,"Richmond",176,768,3.258441652,7.5523,11.7439,7.4113,272
"Richmond","Richmond",105,0,0,0,0,8.6122334484075,4.90094634763001,0,10.2919202039625,0,0,0,4.554198679,1.828720736,0,0,0,0,0,0,0,741,0,1556,0,0,0,1302,"Richmond",0,3599,7.935702934,20.568,29.3224,23.8051,0
"Richmond","Richmond",109,0,0,0,0,1.18956494597582,3.37753919254081,0,3.03459586148337,0,0,0,1.94736277,0,0,0,0,0,274,0,0,1745,0,1568,0,0,0,615,"Richmond",274,3928,1.969221675,9.1691,13.283,7.6017,583
"Richmond","Richmond",110,0,0,0,0,1.76880963885251,2.4129044369129,0,1.22723290728563,0.107953015948954,0,0,1.477881941,0,0,0,0,0,101,0,0,507,0,258,23,0,0,372,"Richmond",101,1159,1.915603473,6.6547,10.4377,5.516899999,162
"Richmond","Richmond",112,0.899640573489134,0.411097747756891,0.649597204998242,21.0752600404846,22.1665611438682,8.29601263450317,3.52923795275395,3.86828086235757,38.5188074015171,0,0,39.82932402,3.217425063,50,23,36,1175,1293,73,1211,196,83,91,911,0,0,524,"Richmond",2577,1806,46.237988143,139.699,176.0721,76.378899995,3975
"Richmond","Richmond",141,0,0,0,0,4.40413165077883,2.40158150175037,4.40582156632751,12.025968488644,8.52509679549926,0,0,47.52328087,16.80561645,0,0,0,0,5,0,0,360,661,1803,1278,0,0,660,"Richmond",5,4763,4.387492717,94.4015,101.7277,31.762600003,20
"Richmond","Richmond",142,0,0,0,8.58063973897269,1.42667467282199,7.08656551872571,1.85921570938134,3.89124476203486,17.4773993380361,0,0,47.86138159,3.035259486,0,0,0,985,229,0,985,442,116,242,1089,0,0,89,"Richmond",1214,1978,10.580829699,87.7611,93.2287,31.741100001,1958
"Richmond","Richmond",143,1023.45628350957,5.74687142628598,0,57.1044455331414,0,19.5575212035922,99.5357716385791,20.9839071478287,0,0,0,1.388565896,40.01285585,1695,10,0,95,0,1705,95,114,582,123,0,0,0,0,"Richmond",1799,819,1086.307600469,1262.9361,1435.3177,140.07719999,3756
"Richmond","Richmond",144,174.84065807426,13.1897282133807,8.13856168520118,80.7218520631581,0,67.236291413889,30.9529394162551,20.0379127822321,0.108356387623724,0,0,8.419084526,105.4751506,1083,82,50,500,0,1165,550,827,381,246,1,0,0,0,"Richmond",1715,1455,276.890800036,490.5006,558.8246,118.3355,3694
"Richmond","Richmond",145,122.1401,0,0,0,0,0,0,84.5927,0,0,0,2.290046251,26.24466148,621,0,0,0,0,621,0,0,0,2847,0,0,0,0,"Richmond",621,2847,122.1401,214.4976,259.8139,84.5927,1306
"Richmond","Richmond",146,237.8253,0,0,0,0,0,5.6399,0,0,0,0,0.268519647,10.53930998,332,0,0,0,0,332,0,0,28,0,0,0,0,0,"Richmond",332,28,237.8253,253.813,299.6458,5.6399,681
